user_id,latitude,longitude,type
user_0004,25.821659633615155,114.92923464255661,user
user_0001,25.80034401965649,114.89343257339638,user
user_0002,25.79599232572564,114.88055431323475,user
user_0003,25.799032040047113,114.89287617256765,user
user_0004,25.792715685642044,114.88120505876807,user
user_0001,25.83338887876026,114.93245310429526,user
user_0002,25.822396912573527,114.92337517290576,user
user_0003,25.829294085887724,114.92427103898325,user
user_0004,25.8277429317275,114.9390416035483,user
user_0001,25.83178870838024,114.9467818985005,user
user_0002,25.845856984409398,114.95694789508194,user
user_0003,25.836402485713826,114.94933694460374,user
user_0004,25.835915221152682,114.94199996514975,user
user_0001,25.828282068799485,114.92404659306156,user
user_0002,25.827748914193517,114.9196948481117,user
user_0003,25.82653565978359,114.93207046547901,user
user_0004,25.829015243203987,114.92241900024187,user
user_0001,25.82217309122832,114.96866922107176,user
user_0002,25.825584306395385,114.96562386218521,user
user_0003,25.827614909901058,114.97526255785979,user
user_0004,25.822011546606145,114.98131280670512,user
user_0001,25.826299085332288,114.93603024637387,user
user_0002,25.825506028509796,114.94615211892715,user
user_0003,25.81914194036513,114.95367929930168,user
user_0004,25.822585977990585,114.94191377479063,user
user_0001,25.845410474228714,114.90483776704453,user
user_0002,25.840953844655175,114.90285602663593,user
user_0003,25.835672880815498,114.8987111293594,user
user_0004,25.843387679762813,114.89059940462627,user
user_0001,25.817222455719552,114.92397444975853,user
user_0002,25.81811310390874,114.92618916033294,user
user_0003,25.816403383292617,114.92806522419419,user
user_0004,25.816718391333843,114.92614238704031,user
user_0001,25.834927588849542,114.92810428127859,user
user_0002,25.83805872528294,114.93388156860675,user
user_0003,25.83665400122801,114.93458312864361,user
user_0004,25.835668134704502,114.9351466161285,user
user_0001,25.853959460215012,114.96092110231888,user
user_0002,25.849474742257076,114.96097872213707,user
user_0003,25.854604778937972,114.94742334995163,user
user_0004,25.850948523960138,114.95594181598086,user
user_0001,25.837194114337475,114.90635763307714,user
user_0002,25.84055762481042,114.9026154002621,user
user_0003,25.84140699414794,114.90136020598763,user
user_0004,25.835380180869542,114.8930843018821,user
user_0001,25.892233186342498,114.92222432338025,user
user_0002,25.89358704029771,114.9179683038822,user
user_0003,25.891018524180925,114.92260794472047,user
user_0004,25.896630343877284,114.91585138489253,user
user_0001,25.83006229032153,114.93950664126989,user
user_0002,25.83862853277036,114.9361911159177,user
user_0003,25.841341412293637,114.92922608461865,user
user_0004,25.833987129777572,114.93208075618082,user
user_0001,25.818469473590245,114.93579364125011,user
user_0002,25.81775724599011,114.94394880397134,user
user_0003,25.822246041313605,114.94218526693061,user
user_0004,25.81184900634528,114.94424076408092,user
user_0001,25.833956288304844,114.93797315640131,user
user_0002,25.82701326608508,114.94665818037652,user
user_0003,25.836942351313876,114.94187153009463,user
user_0004,25.84020915723376,114.9433148647274,user
user_0001,25.790961126850195,114.89791659133284,user
user_0002,25.790695540843224,114.9031865598965,user
user_0003,25.796407094263373,114.90584660425286,user
user_0004,25.788241754987773,114.89700638339455,user
user_0001,25.83889759646156,114.9035168746477,user
user_0002,25.84967328649428,114.89912688032325,user
user_0003,25.834445196086318,114.89721566715039,user
user_0004,25.849822758733545,114.90467928921989,user
user_0001,25.796948307791737,114.89768877811753,user
user_0002,25.79794733155732,114.8993823313381,user
user_0003,25.794348621106465,114.89899361909923,user
user_0004,25.804206339093167,114.90621084762086,user
user_0001,25.84037915612798,114.90116758969876,user
user_0002,25.84175225952157,114.90058913024096,user
user_0003,25.83381369607163,114.8993243806494,user
user_0004,25.840085624024887,114.90259452885839,user
user_0001,25.81986352364836,114.95669974971163,user
user_0002,25.82984872664138,114.94575452597624,user
user_0003,25.82489752347297,114.95416617242334,user
user_0004,25.83299860906714,114.94389622339976,user
user_0001,25.839497407804366,114.91190462809519,user
user_0002,25.83492779162544,114.90490379984473,user
user_0003,25.83051873122421,114.9049782998253,user
user_0004,25.84199405313643,114.90091518889774,user
user_0001,25.86175665868408,114.94050465222311,user
user_0002,25.856884756068837,114.94785085563474,user
user_0003,25.86083320358606,114.93331999871762,user
user_0004,25.87233609853845,114.93952580043008,user
user_0001,25.78055684326444,114.91663149669246,user
user_0002,25.7761375451071,114.90786389702991,user
user_0003,25.77974310256297,114.8998742039086,user
user_0004,25.78362079686767,114.91297772344387,user
user_0001,25.83788032930057,114.89706962413379,user
user_0002,25.845051953949405,114.90149307136393,user
user_0003,25.83756834593419,114.89828344976715,user
user_0004,25.831891865032514,114.8950421039384,user
user_0001,25.82909281724782,114.8724047700078,user
user_0002,25.830014538518846,114.86465543360642,user
user_0003,25.82344909010316,114.87468611389811,user
user_0004,25.821306024453833,114.86405271556565,user
user_0001,25.8563975899518,114.94836721478629,user
user_0002,25.848364569091547,114.9432789970443,user
user_0003,25.855483801296412,114.95148793303981,user
user_0004,25.84654334849737,114.94809623484215,user
user_0001,25.801648999254596,114.90297286168676,user
user_0002,25.78956533518006,114.89596655849276,user
user_0003,25.797474374255156,114.89480164948282,user
user_0004,25.79479416463309,114.90296305262795,user
user_0001,25.803657875593515,114.92125568362242,user
user_0002,25.808282165218483,114.92368807247453,user
user_0003,25.809473646213466,114.92113685408812,user
user_0004,25.803940674778186,114.93011369377125,user
user_0001,25.82306703716221,114.92715779232793,user
user_0002,25.82103489497222,114.91911101413562,user
user_0003,25.816256450129156,114.92610976047534,user
user_0004,25.823013073957117,114.91794438543018,user
user_0001,25.812854803505942,114.91556843464082,user
user_0002,25.80597563853634,114.91537914774875,user
user_0003,25.80112238143934,114.91595585598671,user
user_0004,25.808218244430563,114.92450530129948,user
user_0001,25.84258650135874,114.95044090979573,user
user_0002,25.832111874732824,114.94279255441533,user
user_0003,25.837939874387697,114.95383268410879,user
user_0004,25.837295291307225,114.94635920674101,user
user_0001,25.844570535635047,114.89546993615696,user
user_0002,25.840340786780473,114.89375975187458,user
user_0003,25.847342146525644,114.88973981212182,user
user_0004,25.8532883392853,114.89264264083157,user
user_0001,25.799441549883742,114.89537965002378,user
user_0002,25.795949824533672,114.88348220625436,user
user_0003,25.80153599397472,114.90355089909302,user
user_0004,25.796247438478883,114.89159328018134,user
user_0001,25.832789109223878,114.95754762662511,user
user_0002,25.83391716049542,114.96148006440512,user
user_0003,25.828769878238848,114.95881662294966,user
user_0004,25.83317778505629,114.95698643969268,user
user_0001,25.817837922258867,114.9261648376767,user
user_0002,25.825199969881123,114.91917729983166,user
user_0003,25.823717144154905,114.92146842429851,user
user_0004,25.82308694581968,114.91701973378697,user
user_0001,25.84669211646336,114.94898887317808,user
user_0002,25.834401828588792,114.95083459678425,user
user_0003,25.83953152086884,114.94011169213397,user
user_0004,25.83409018584923,114.96008450457981,user
user_0001,25.834447304208524,114.91553918541437,user
user_0002,25.834387426244973,114.90434981800388,user
user_0003,25.83327712217457,114.91924055793281,user
user_0004,25.82986553242145,114.91175763187361,user
user_0001,25.84112936638685,114.96176413043922,user
user_0002,25.834063488207082,114.9474740625527,user
user_0003,25.843159550849396,114.95355158239141,user
user_0004,25.837333900263797,114.95191067637651,user
user_0001,25.836418660012583,114.90868670377445,user
user_0002,25.82301613978733,114.90421099904735,user
user_0003,25.830156024490208,114.91387016144951,user
user_0004,25.83329773377418,114.91402425525237,user
user_0001,25.818654486901174,114.95570242232849,user
user_0002,25.81688301257548,114.94443650780613,user
user_0003,25.825952261325448,114.9491122896047,user
user_0004,25.826100696281266,114.9497823641917,user
user_0001,25.8462242531864,114.94642376816478,user
user_0002,25.848521808714157,114.94233827530542,user
user_0003,25.853658843327885,114.94233002886882,user
user_0004,25.84680229405472,114.93925182454045,user
user_0001,25.835646167755904,114.90690384905058,user
user_0002,25.850218651103546,114.90417049004994,user
user_0003,25.85055949747622,114.90822814177231,user
user_0004,25.845916709607398,114.90217523926648,user
user_0001,25.822280403086214,114.94361965684008,user
user_0002,25.829719338441063,114.9375348379932,user
user_0003,25.82078762451653,114.93354108985395,user
user_0004,25.829718848811993,114.94022478460852,user
user_0001,25.826656385721403,114.95797519123047,user
user_0002,25.81964390791884,114.95955676201653,user
user_0003,25.824166906473973,114.95379460079874,user
user_0004,25.826278074087003,114.95068424443977,user
user_0001,25.81569086745772,114.95124858141244,user
user_0002,25.81244251488135,114.95406968658716,user
user_0003,25.81057823012873,114.95237160249887,user
user_0004,25.81981672870631,114.954721943405,user
user_0001,25.804798457560018,114.88768977314159,user
user_0002,25.798979469747565,114.89558089778099,user
user_0003,25.80018156921029,114.89060756143294,user
user_0004,25.799474164495066,114.89530627776104,user
user_0001,25.809971322060225,114.95515905796137,user
user_0002,25.8120312221634,114.95433414303366,user
user_0003,25.811863163565608,114.94687505138786,user
user_0004,25.814188746009908,114.95163167007127,user
user_0001,25.84279033815763,114.86087803303822,user
user_0002,25.83845029992027,114.85833321716832,user
user_0003,25.848531664506346,114.85713294775995,user
user_0004,25.84336407172602,114.86089896883827,user
user_0001,25.8414665379416,114.9494096750302,user
user_0002,25.840126028530076,114.95418636346369,user
user_0003,25.84732197457324,114.95375542808166,user
